session,mouse,sex,day,phase,fps,nUsed,guardMin,session_s,period,kind,pos,stim_code,stimulus,n_del,dur_s,dur_min,truncated,uncertain_pct,behaviour,class,n_bouts,total_dur_s,rate_per_min,dur_pct_time,n_per_delivery,dur_s_per_delivery
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,9,10.1333232,1.8000018000018003,3.377777777777778,0.4090909090909091,0.4606056
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,299.99969999999996,4.999994999999999,0,0.0,escape,affective,11,14.633318699999998,2.2000022000022,4.877777777777777,0.5,0.66515085
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,18,,3.6000036000036006,,0.8181818181818182,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,60,,12.000012000012001,,2.727272727272727,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block4_Pin prick,stimulus,4,4,Pin prick,24,299.99969999999996,4.999994999999999,0,0.0,attending,affective,8,10.1333232,1.6000016000016002,3.377777777777778,0.3333333333333333,0.4222218
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block4_Pin prick,stimulus,4,4,Pin prick,24,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block4_Pin prick,stimulus,4,4,Pin prick,24,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,9,10.1333232,1.8000018000018003,3.377777777777778,0.375,0.4222218
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block4_Pin prick,stimulus,4,4,Pin prick,24,299.99969999999996,4.999994999999999,0,0.0,escape,affective,7,12.8666538,1.4000014000014003,4.288888888888889,0.2916666666666667,0.536110575
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block4_Pin prick,stimulus,4,4,Pin prick,24,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,27,,5.4000054000054005,,1.125,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block4_Pin prick,stimulus,4,4,Pin prick,24,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,38,,7.600007600007601,,1.5833333333333333,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,escape,affective,34,64.3666023,6.800006800006801,21.455555555555556,,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,0,,0.0,,,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.99969999999996,4.999994999999999,0,0.0,attending,affective,11,3.7999962,2.2000022000022,1.2666666666666668,0.4782608695652174,0.16521722608695652
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,6,1.2666654,1.2000012000012001,0.4222222222222223,0.2608695652173913,0.05507240869565217
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,4,3.0999969,0.8000008000008001,1.0333333333333334,0.17391304347826086,0.13478247391304346
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.99969999999996,4.999994999999999,0,0.0,escape,affective,23,36.933296399999996,4.600004600004601,12.311111111111112,1.0,1.6057954956521738
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,31,,6.200006200006201,,1.3478260869565217,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,33,,6.600006600006601,,1.434782608695652,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.99969999999996,4.999994999999999,0,0.0,attending,affective,9,5.1666615,1.8000018000018003,1.7222222222222225,0.42857142857142855,0.24603150000000001
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,5,1.4999985,1.0000010000010002,0.5000000000000001,0.23809523809523808,0.0714285
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,6,7.1999927999999995,1.2000012000012001,2.4000000000000004,0.2857142857142857,0.34285679999999996
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.99969999999996,4.999994999999999,0,0.0,escape,affective,16,16.7999832,3.2000032000032004,5.6000000000000005,0.7619047619047619,0.7999992
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,22,,4.4000044000044,,1.0476190476190477,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,22,,4.4000044000044,,1.0476190476190477,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.99969999999996,4.999994999999999,0,0.0,attending,affective,9,8.333325,1.8000018000018003,2.777777777777778,0.5625,0.5208328125
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,7,4.5999954,1.4000014000014003,1.5333333333333337,0.4375,0.2874997125
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,10,8.4999915,2.0000020000020005,2.8333333333333335,0.625,0.53124946875
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.99969999999996,4.999994999999999,0,0.0,escape,affective,15,17.4666492,3.0000030000030002,5.822222222222223,0.9375,1.091665575
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,29,,5.800005800005801,,1.8125,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,47,,9.4000094000094,,2.9375,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,attending,affective,8,5.7333276,1.6449639479111722,1.964816084075851,0.34782608695652173,0.24927511304347827
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,lickbite,affective,1,1.4666652,0.20562049348889652,0.5026273703449852,0.043478260869565216,0.06376805217391304
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,guarding,affective,1,6.266660399999999,0.20562049348889652,2.147589673292209,0.043478260869565216,0.27246349565217387
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,escape,affective,9,12.5666541,1.8505844414000685,4.30660269591044,0.391304347826087,0.5463762652173912
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,withdrawal,reflexive,17,,3.4955483893112405,,0.7391304347826086,
5,M2,M,1,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,flinch,reflexive,8,,1.6449639479111722,,0.34782608695652173,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,escape,affective,12,26.033307299999997,2.4000024000024003,8.677777777777777,,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,0,,0.0,,,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.99969999999996,4.999994999999999,0,0.0,attending,affective,13,6.8666598,2.6000026000026004,2.288888888888889,0.5909090909090909,0.3121209
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,5,3.8666628,1.0000010000010002,1.288888888888889,0.22727272727272727,0.17575739999999998
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,2,1.999998,0.40000040000040005,0.6666666666666667,0.09090909090909091,0.090909
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.99969999999996,4.999994999999999,0,0.0,escape,affective,11,18.5999814,2.2000022000022,6.200000000000001,0.5,0.8454537000000001
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,23,,4.600004600004601,,1.0454545454545454,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,11,,2.2000022000022,,0.5,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.99969999999996,4.999994999999999,0,0.0,attending,affective,10,5.5666611,2.0000020000020005,1.8555555555555558,0.4166666666666667,0.2319442125
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,3,0.6333327,0.6000006000006001,0.21111111111111114,0.125,0.0263888625
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,7,6.799993199999999,1.4000014000014003,2.2666666666666666,0.2916666666666667,0.28333305
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.99969999999996,4.999994999999999,0,0.0,escape,affective,13,26.0666406,2.6000026000026004,8.68888888888889,0.5416666666666666,1.086110025
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,36,,7.200007200007201,,1.5,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,10,,2.0000020000020005,,0.4166666666666667,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.99969999999996,4.999994999999999,0,0.0,attending,affective,8,6.7666599,1.6000016000016002,2.2555555555555555,0.32,0.270666396
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,1,0.43333289999999997,0.20000020000020002,0.14444444444444446,0.04,0.017333315999999998
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,5,5.0666616,1.0000010000010002,1.688888888888889,0.2,0.202666464
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.99969999999996,4.999994999999999,0,0.0,escape,affective,5,10.8666558,1.0000010000010002,3.622222222222223,0.2,0.434666232
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,26,,5.200005200005201,,1.04,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,10,,2.0000020000020005,,0.4,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.99969999999996,4.999994999999999,0,0.0,attending,affective,12,8.2999917,2.4000024000024003,2.7666666666666666,0.6,0.414999585
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,12,7.2666594,2.4000024000024003,2.4222222222222225,0.6,0.36333297
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,13,6.966659699999999,2.6000026000026004,2.3222222222222224,0.65,0.348332985
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.99969999999996,4.999994999999999,0,0.0,escape,affective,14,22.0666446,2.8000028000028006,7.355555555555556,0.7,1.10333223
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,28,,5.600005600005601,,1.4,
6,M3,M,1,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,23,,4.600004600004601,,1.15,
