session,mouse,sex,day,phase,fps,nUsed,guardMin,session_s,period,kind,pos,stim_code,stimulus,n_del,dur_s,dur_min,truncated,uncertain_pct,behaviour,class,n_bouts,total_dur_s,rate_per_min,dur_pct_time,n_per_delivery,dur_s_per_delivery
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,353.33297999999996,5.888882999999999,0,0.0,guarding,affective,3,3.9333294,0.5094344716986228,1.1132075471698115,0.1,0.13111098
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,353.33297999999996,5.888882999999999,0,0.0,escape,affective,5,4.9333284,0.8490574528310378,1.3962264150943398,0.16666666666666666,0.16444428
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,353.33297999999996,5.888882999999999,0,0.0,withdrawal,reflexive,16,,2.7169838490593214,,0.5333333333333333,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,353.33297999999996,5.888882999999999,0,0.0,flinch,reflexive,7,,1.1886804339634531,,0.23333333333333334,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,356.2663104,5.93777184,0,0.0,attending,affective,2,0.4666662,0.33682668413207334,0.1309880239520958,0.09523809523809523,0.022222199999999998
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,356.2663104,5.93777184,0,0.0,lickbite,affective,8,1.7999981999999999,1.3473067365282934,0.5052395209580838,0.38095238095238093,0.08571419999999999
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,356.2663104,5.93777184,0,0.0,guarding,affective,12,7.2666594,2.02096010479244,2.0396706586826348,0.5714285714285714,0.3460314
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,356.2663104,5.93777184,0,0.0,escape,affective,26,22.7333106,4.378746893716953,6.380988023952096,1.2380952380952381,1.0825386
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,356.2663104,5.93777184,0,0.0,withdrawal,reflexive,18,,3.0314401571886602,,0.8571428571428571,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,356.2663104,5.93777184,0,0.0,flinch,reflexive,15,,2.52620013099055,,0.7142857142857143,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,0,0.0,attending,affective,4,0.4666662,0.8075378196508748,0.1570210856886496,0.21052631578947367,0.024561378947368418
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,0,0.0,lickbite,affective,2,0.6333327,0.4037689098254374,0.21310004486316733,0.10526315789473684,0.033333299999999996
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,0,0.0,guarding,affective,2,1.999998,0.4037689098254374,0.6729475100942126,0.10526315789473684,0.10526305263157894
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,0,0.0,escape,affective,8,6.799993199999999,1.6150756393017496,2.2880215343203227,0.42105263157894735,0.35789437894736836
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,0,0.0,withdrawal,reflexive,19,,3.835804643341655,,1.0,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,0,0.0,flinch,reflexive,9,,1.8169600942144684,,0.47368421052631576,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,,
